dt,pool,aqua,wellness
2024-07-14 06:10:30,0,0,0
2024-07-14 06:30:31,0,0,0
2024-07-14 06:39:32,0,0,0
2024-07-14 06:52:46,0,0,0
2024-07-14 07:08:55,0,0,0
2024-07-14 07:30:02,1,0,0
2024-07-14 07:38:22,1,0,0
2024-07-14 07:52:41,3,0,0
2024-07-14 08:11:23,3,0,0
2024-07-14 08:33:22,3,0,0
2024-07-14 08:42:01,3,0,0
2024-07-14 08:52:49,3,0,0
2024-07-14 09:08:15,21,0,3
2024-07-14 09:24:35,38,5,6
2024-07-14 09:36:21,32,14,9
2024-07-14 09:52:48,42,15,9
2024-07-14 10:10:40,33,21,10
2024-07-14 10:30:29,38,31,9
2024-07-14 10:39:35,36,33,10
2024-07-14 10:52:39,58,35,9
2024-07-14 11:08:13,59,49,6
2024-07-14 11:26:56,57,51,11
2024-07-14 11:35:59,48,55,12
2024-07-14 11:52:51,52,54,10
2024-07-14 12:08:24,53,59,9
2024-07-14 12:30:46,56,59,10
2024-07-14 12:39:18,41,68,9
2024-07-14 12:52:56,60,54,13
2024-07-14 13:07:04,54,59,9
