dt,pool,aqua,wellness
2023-07-13 05:59:43,0,0,0
2023-07-13 06:20:10,14,0,0
2023-07-13 06:34:22,19,0,0
2023-07-13 06:46:26,16,0,0
2023-07-13 06:59:41,19,0,0
2023-07-13 07:19:22,20,0,0
2023-07-13 07:32:50,27,0,0
2023-07-13 07:46:40,26,0,0
2023-07-13 07:59:46,26,0,0
2023-07-13 08:20:22,23,0,0
2023-07-13 08:35:05,20,0,0
2023-07-13 08:46:22,21,0,0
2023-07-13 08:59:59,20,0,0
2023-07-13 09:18:40,15,0,3
2023-07-13 09:32:28,21,0,8
2023-07-13 09:46:23,23,0,10
2023-07-13 09:59:47,29,0,15
2023-07-13 10:20:27,27,35,16
2023-07-13 10:34:22,29,41,21
2023-07-13 10:46:22,40,43,18
2023-07-13 10:59:43,33,52,23
2023-07-13 11:19:15,52,49,23
2023-07-13 11:32:30,54,63,28
2023-07-13 11:46:26,50,73,26
2023-07-13 11:59:44,52,52,38
2023-07-13 12:19:33,47,56,28
2023-07-13 12:34:04,66,42,30
2023-07-13 12:46:27,64,38,40
2023-07-13 12:59:48,57,47,38
2023-07-13 13:18:03,57,56,38
2023-07-13 13:32:29,50,63,44
2023-07-13 13:46:21,48,53,55
2023-07-13 13:59:49,45,63,48
2023-07-13 14:22:12,51,71,54
2023-07-13 14:44:15,68,57,78
2023-07-13 14:55:24,60,64,72
2023-07-13 15:05:39,50,68,77
2023-07-13 15:21:41,46,68,88
2023-07-13 15:37:47,61,70,86
2023-07-13 15:46:24,57,70,90
2023-07-13 15:59:45,56,75,89
2023-07-13 16:19:05,58,72,107
2023-07-13 16:33:05,64,82,107
2023-07-13 16:46:24,74,74,100
2023-07-13 16:59:45,71,82,103
2023-07-13 17:19:26,63,62,107
2023-07-13 17:32:37,67,59,102
2023-07-13 17:46:28,88,45,96
2023-07-13 17:59:45,94,39,84
2023-07-13 18:20:21,67,40,75
2023-07-13 18:35:47,51,42,67
2023-07-13 18:46:46,56,34,50
2023-07-13 18:59:42,58,34,25
2023-07-13 19:18:50,52,36,17
2023-07-13 19:32:43,60,31,17
