dt,pool,aqua,wellness
2021-09-12 06:00:49,0,0,0
2021-09-12 06:40:13,0,0,0
2021-09-12 06:45:20,0,0,0
2021-09-12 06:56:18,0,0,0
2021-09-12 07:00:23,0,0,0
2021-09-12 07:24:55,0,0,0
2021-09-12 07:30:42,0,0,0
2021-09-12 07:49:53,0,0,0
2021-09-12 08:00:50,0,0,0
2021-09-12 08:34:12,0,0,0
2021-09-12 08:40:14,0,0,0
2021-09-12 08:52:36,0,0,0
2021-09-12 09:00:43,0,0,0
2021-09-12 09:26:14,16,4,7
2021-09-12 09:31:46,14,9,7
2021-09-12 09:50:09,23,5,8
2021-09-12 10:00:29,28,9,8
2021-09-12 10:31:07,30,27,8
2021-09-12 10:35:47,35,28,8
2021-09-12 10:49:48,39,27,12
2021-09-12 11:00:42,34,27,13
2021-09-12 11:27:42,34,29,13
2021-09-12 11:33:04,42,25,10
2021-09-12 11:49:43,53,19,11
2021-09-12 12:00:24,34,31,14
2021-09-12 12:30:56,39,33,12
2021-09-12 12:35:42,38,30,10
2021-09-12 12:50:06,43,27,6
2021-09-12 13:00:52,46,24,5
2021-09-12 13:24:29,43,31,8
2021-09-12 13:30:54,45,34,8
2021-09-12 13:49:49,44,39,5
2021-09-12 14:00:35,35,54,7
