dt,pool,aqua,wellness
2026-04-07 07:44:46,21,0,0
2026-04-07 07:54:21,25,0,0
2026-04-07 08:01:59,26,0,0
2026-04-07 08:07:49,27,0,0
2026-04-07 09:11:26,35,0,0
2026-04-07 09:47:10,36,0,0
2026-04-07 09:54:16,37,0,0
2026-04-07 09:59:20,37,0,0
2026-04-07 10:58:13,35,0,0
2026-04-07 11:18:10,37,3,0
2026-04-07 11:41:24,42,6,0
2026-04-07 11:48:08,41,6,0
2026-04-07 12:52:07,36,10,13
2026-04-07 13:12:39,36,18,13
2026-04-07 13:27:44,40,23,14
2026-04-07 13:36:27,37,26,14
2026-04-07 13:51:20,28,26,15
2026-04-07 14:01:26,33,23,14
2026-04-07 14:07:09,35,24,15
2026-04-07 14:41:22,61,13,12
2026-04-07 15:13:01,67,10,18
2026-04-07 15:58:24,107,13,22
2026-04-07 16:05:39,102,15,26
2026-04-07 16:13:02,98,17,26
2026-04-07 17:04:51,109,51,19
2026-04-07 17:40:56,151,14,18
2026-04-07 17:51:53,129,14,16
2026-04-07 17:59:03,134,11,15
2026-04-07 18:54:38,104,22,13
2026-04-07 19:14:21,95,32,16
2026-04-07 19:30:35,84,36,12
2026-04-07 19:39:17,83,39,12
