dt,pool,aqua,wellness
2020-09-19 06:09:35,0,0,0
2020-09-19 06:23:54,0,0,0
2020-09-19 06:33:53,0,0,0
2020-09-19 06:49:06,0,0,0
2020-09-19 07:09:06,0,0,0
2020-09-19 07:21:34,0,0,0
2020-09-19 07:33:21,0,0,0
2020-09-19 07:49:01,7,0,0
2020-09-19 08:10:16,21,0,0
2020-09-19 08:26:35,21,0,0
2020-09-19 08:32:55,21,0,0
2020-09-19 08:49:11,23,0,0
2020-09-19 09:09:08,38,0,6
2020-09-19 09:22:13,35,3,8
2020-09-19 09:33:26,33,3,8
2020-09-19 09:49:12,32,5,9
2020-09-19 10:09:44,36,9,4
2020-09-19 10:24:04,35,15,4
2020-09-19 10:33:35,26,24,7
2020-09-19 10:49:13,29,23,7
2020-09-19 11:08:51,30,24,8
2020-09-19 11:23:15,27,27,9
2020-09-19 11:33:54,37,16,9
2020-09-19 11:49:15,30,19,10
2020-09-19 12:08:57,30,19,10
2020-09-19 12:22:16,29,18,10
2020-09-19 12:33:34,23,14,10
2020-09-19 12:49:18,26,15,11
2020-09-19 13:08:47,9,28,12
2020-09-19 13:20:47,7,27,13
2020-09-19 13:33:28,18,26,15
2020-09-19 13:49:27,10,31,15
2020-09-19 14:11:51,27,27,11
2020-09-19 14:29:54,36,25,18
2020-09-19 14:35:03,30,32,18
2020-09-19 14:49:06,27,40,17
2020-09-19 15:08:33,22,51,21
2020-09-19 15:21:28,31,42,20
2020-09-19 15:33:30,33,41,21
2020-09-19 15:49:32,35,37,23
2020-09-19 16:09:42,35,46,23
2020-09-19 16:23:30,39,65,27
2020-09-19 16:33:47,28,75,29
2020-09-19 16:49:07,36,69,27
2020-09-19 17:08:39,29,75,28
2020-09-19 17:22:58,40,75,24
2020-09-19 17:33:50,40,70,24
2020-09-19 17:49:09,46,61,22
2020-09-19 18:09:52,39,42,21
2020-09-19 18:24:35,30,39,21
2020-09-19 18:33:27,42,29,15
2020-09-19 18:49:09,31,26,17
2020-09-19 19:08:47,21,22,26
2020-09-19 19:21:29,25,24,28
2020-09-19 19:33:23,33,24,29
2020-09-19 19:49:13,29,23,35
2020-09-19 20:09:41,30,14,34
2020-09-19 20:25:42,24,11,30
2020-09-19 20:32:58,19,11,28
2020-09-19 20:49:22,21,2,24
2020-09-19 21:08:19,20,0,0
2020-09-19 21:20:42,4,0,0
2020-09-19 21:33:57,4,0,0
