dt,pool,aqua,wellness
2022-07-21 06:31:27,20,0,0
2022-07-21 06:57:33,18,0,0
2022-07-21 07:07:17,17,0,0
2022-07-21 07:17:24,17,0,0
2022-07-21 07:21:20,18,0,0
2022-07-21 07:36:40,17,0,0
2022-07-21 07:45:38,18,0,0
2022-07-21 07:50:25,21,0,0
2022-07-21 08:09:02,19,0,0
2022-07-21 08:37:37,25,0,0
2022-07-21 08:49:09,19,0,0
2022-07-21 08:56:08,17,0,0
2022-07-21 09:06:07,17,0,38
2022-07-21 09:26:24,21,0,84
2022-07-21 09:36:56,25,0,111
2022-07-21 09:47:44,27,0,123
2022-07-21 10:09:12,32,11,162
2022-07-21 10:34:06,26,13,213
