dt,pool,aqua,wellness
2023-02-19 05:07:30,0,0,0
2023-02-19 05:28:54,0,0,0
2023-02-19 05:38:49,0,0,0
2023-02-19 05:47:40,0,0,0
2023-02-19 06:05:52,0,0,0
2023-02-19 06:23:37,0,0,0
2023-02-19 06:34:53,0,0,0
2023-02-19 06:47:23,0,0,0
2023-02-19 07:07:57,11,0,0
2023-02-19 07:28:36,16,0,0
2023-02-19 07:38:20,24,0,0
2023-02-19 07:47:27,27,0,0
2023-02-19 08:05:03,27,0,0
2023-02-19 08:20:56,28,0,0
2023-02-19 08:34:49,28,0,0
2023-02-19 08:47:33,28,0,0
2023-02-19 09:08:00,75,0,8
2023-02-19 09:28:24,77,30,17
2023-02-19 09:37:57,95,42,17
2023-02-19 09:47:34,107,46,19
2023-02-19 10:05:59,126,83,27
2023-02-19 10:22:28,122,124,37
2023-02-19 10:34:57,144,125,36
2023-02-19 10:47:49,148,141,32
2023-02-19 11:06:22,139,173,34
2023-02-19 11:26:24,118,179,29
2023-02-19 11:35:51,111,167,30
2023-02-19 11:47:33,153,142,31
2023-02-19 12:03:44,142,128,34
2023-02-19 12:19:37,156,114,32
2023-02-19 12:34:40,137,140,30
2023-02-19 12:47:32,136,132,27
2023-02-19 13:10:37,103,151,28
2023-02-19 13:42:34,102,146,28
2023-02-19 13:53:32,123,132,27
2023-02-19 14:00:43,126,137,27
2023-02-19 14:12:31,123,140,36
2023-02-19 14:27:13,165,125,34
2023-02-19 14:34:59,149,146,32
2023-02-19 14:47:27,125,157,25
2023-02-19 15:03:46,126,151,24
2023-02-19 15:22:41,132,152,30
2023-02-19 15:35:04,108,162,37
2023-02-19 15:47:37,109,180,37
2023-02-19 16:05:24,134,167,33
2023-02-19 16:23:37,137,145,35
2023-02-19 16:34:56,137,148,41
2023-02-19 16:47:27,135,152,36
2023-02-19 17:07:26,157,138,40
2023-02-19 17:31:58,158,108,32
2023-02-19 17:42:27,162,95,34
2023-02-19 17:49:11,142,96,34
2023-02-19 18:05:13,112,89,39
2023-02-19 18:22:59,135,72,36
2023-02-19 18:34:49,130,71,38
2023-02-19 18:47:45,120,65,35
2023-02-19 19:07:12,112,44,43
2023-02-19 19:27:32,107,36,49
2023-02-19 19:37:13,104,36,38
2023-02-19 19:47:34,94,34,34
2023-02-19 20:03:34,89,24,32
2023-02-19 20:18:33,58,20,32
2023-02-19 20:34:33,68,9,20
2023-02-19 20:47:38,33,9,15
2023-02-19 21:06:23,23,0,0
2023-02-19 21:24:02,12,0,0
2023-02-19 21:34:58,12,0,0
2023-02-19 21:47:28,12,0,0
