dt,pool,aqua,wellness
2022-02-05 05:00:30,0,0,0
2022-02-05 05:30:54,0,0,0
2022-02-05 05:36:02,0,0,0
2022-02-05 05:49:53,0,0,0
2022-02-05 06:00:47,0,0,0
2022-02-05 06:21:56,0,0,0
2022-02-05 06:30:51,0,0,0
2022-02-05 06:49:55,0,0,0
2022-02-05 07:00:44,0,0,0
2022-02-05 07:28:20,12,0,0
2022-02-05 07:32:45,12,0,0
2022-02-05 07:49:50,26,0,0
2022-02-05 08:00:39,38,0,0
2022-02-05 08:22:22,38,0,0
2022-02-05 08:30:44,38,0,0
2022-02-05 08:49:58,55,0,0
2022-02-05 09:00:33,55,0,0
2022-02-05 09:26:18,80,8,7
2022-02-05 09:31:36,77,12,11
2022-02-05 09:49:48,82,26,15
2022-02-05 10:00:38,89,32,17
2022-02-05 10:24:56,107,70,17
2022-02-05 10:30:53,96,80,16
2022-02-05 10:49:49,92,105,17
2022-02-05 11:00:23,81,115,16
2022-02-05 11:25:28,112,153,19
2022-02-05 11:30:54,94,175,17
