dt,pool,aqua,wellness
2025-01-20 05:17:22,0,0,0
2025-01-20 05:30:05,0,0,0
2025-01-20 05:38:33,0,0,0
2025-01-20 05:48:15,1,0,0
2025-01-20 06:14:14,32,0,0
2025-01-20 06:28:40,42,0,0
2025-01-20 06:36:40,44,0,0
2025-01-20 06:48:30,47,0,0
2025-01-20 07:20:26,38,0,0
2025-01-20 07:34:31,39,0,0
2025-01-20 07:42:31,41,0,0
2025-01-20 07:49:42,38,0,0
2025-01-20 08:13:48,27,0,0
2025-01-20 08:24:22,23,0,0
2025-01-20 08:34:35,20,0,0
2025-01-20 08:48:26,15,0,0
2025-01-20 09:19:15,22,0,0
2025-01-20 09:32:16,23,0,0
2025-01-20 09:40:54,31,0,0
2025-01-20 09:49:22,34,0,0
2025-01-20 10:15:39,41,3,0
2025-01-20 10:27:26,52,9,0
2025-01-20 10:36:21,45,15,0
2025-01-20 10:48:07,40,17,0
2025-01-20 11:15:37,47,10,0
2025-01-20 11:31:19,39,13,0
2025-01-20 11:39:22,45,6,0
2025-01-20 11:48:25,39,9,0
2025-01-20 12:12:02,48,14,7
2025-01-20 12:21:47,36,18,8
