dt,pool,aqua,wellness
2025-11-06 05:22:53,0,0,0
2025-11-06 05:38:06,0,0,0
2025-11-06 05:45:36,5,0,0
2025-11-06 05:53:03,13,0,0
2025-11-06 06:17:22,46,0,0
2025-11-06 06:32:13,51,0,0
2025-11-06 06:40:44,54,0,0
2025-11-06 06:48:57,59,0,0
2025-11-06 07:26:05,43,0,0
2025-11-06 07:44:31,31,0,0
2025-11-06 07:50:30,29,0,0
2025-11-06 07:55:30,33,0,0
2025-11-06 08:16:22,30,0,0
2025-11-06 08:28:19,31,0,0
2025-11-06 08:36:46,31,0,0
2025-11-06 08:48:21,26,0,0
2025-11-06 09:22:58,25,0,0
2025-11-06 09:38:19,28,0,0
2025-11-06 09:46:50,26,0,0
2025-11-06 09:54:45,34,0,0
2025-11-06 10:18:28,24,18,0
2025-11-06 10:32:46,28,14,0
2025-11-06 10:40:33,22,15,0
2025-11-06 10:50:32,21,15,0
